SYMBOL,ACTIVE,delivery_time_min,delivery_time_max,zone_name,GMINA,TERYT,VALUE,PC_NUM,polygon_geometry,notes
91-493,False,,,,LODZ,1061011,6872,120,"{""type"": ""Polygon"", ""coordinates"": [[[19.44296, 51.81718], [19.44296, 51.81709], [19.44282, 51.81709], [19.44252, 51.81683], [19.44238, 51.81683], [19.44238, 51.81665], [19.44223, 51.81665], [19.44222, 51.81611], [19.44208, 51.81611], [19.44208, 51.81602], [19.44218, 51.816], [19.44187, 51.81584], [19.44187, 51.81584], [19.44222, 51.81602], [19.44222, 51.81593], [19.4428, 51.81592], [19.4428, 51.81583], [19.44338, 51.81574], [19.44338, 51.81565], [19.44396, 51.81538], [19.44396, 51.8152], [19.4441, 51.8152], [19.44454, 51.81556], [19.44541, 51.81556], [19.44541, 51.81547], [19.4457, 51.81546], [19.4457, 51.81537], [19.44614, 51.81537], [19.44642, 51.8151], [19.447, 51.8151], [19.447, 51.81519], [19.44715, 51.81519], [19.44715, 51.81546], [19.4473, 51.81546], [19.44744, 51.81564], [19.44817, 51.81572], [19.44876, 51.81617], [19.44858, 51.81604], [19.44832, 51.81653], [19.44803, 51.81662], [19.44804, 51.81671], [19.44818, 51.81671], [19.44819, 51.81716], [19.44833, 51.81734], [19.44834, 51.81797], [19.44602, 51.81798], [19.44602, 51.81789], [19.44573, 51.81789], [19.44572, 51.8178], [19.44543, 51.8178], [19.44543, 51.81771], [19.44514, 51.81771], [19.44514, 51.81762], [19.44485, 51.81763], [19.44485, 51.81754], [19.44398, 51.81754], [19.44369, 51.81727], [19.44296, 51.81718]]]}",
91-493,False,,,,LODZ,1061011,6873,37,"{""type"": ""Polygon"", ""coordinates"": [[[19.45166, 51.81598], [19.45137, 51.81598], [19.45108, 51.81625], [19.45064, 51.81625], [19.45064, 51.81616], [19.4505, 51.81617], [19.4505, 51.81608], [19.45064, 51.81607], [19.45063, 51.81536], [19.45034, 51.81536], [19.45034, 51.81545], [19.4502, 51.81545], [19.4502, 51.81536], [19.44991, 51.81536], [19.45005, 51.81482], [19.45034, 51.81473], [19.45033, 51.81446], [19.45048, 51.81446], [19.45048, 51.81428], [19.45062, 51.81428], [19.45054, 51.81397], [19.45055, 51.81397], [19.45062, 51.81419], [19.45164, 51.81427], [19.45178, 51.814], [19.45222, 51.814], [19.45222, 51.81454], [19.45237, 51.81454], [19.45251, 51.81472], [19.45295, 51.81472], [19.45295, 51.81481], [19.45295, 51.81499], [19.45252, 51.81517], [19.45252, 51.81562], [19.45194, 51.81562], [19.45166, 51.81598]]]}",
91-493,False,,,,LODZ,1061011,6874,36,"{""type"": ""Polygon"", ""coordinates"": [[[19.43496, 51.81559], [19.4354, 51.81559], [19.4354, 51.81532], [19.43554, 51.81532], [19.43554, 51.81505], [19.43568, 51.81505], [19.43568, 51.81487], [19.43583, 51.81487], [19.43583, 51.8146], [19.43611, 51.81451], [19.43611, 51.81415], [19.43626, 51.81415], [19.43625, 51.81397], [19.4364, 51.81397], [19.4364, 51.81379], [19.43654, 51.81379], [19.43654, 51.81361], [19.4364, 51.81361], [19.43727, 51.81352], [19.43727, 51.81379], [19.43741, 51.81379], [19.43742, 51.81397], [19.43771, 51.81406], [19.43771, 51.8145], [19.43786, 51.8145], [19.43786, 51.81468], [19.438, 51.81468], [19.438, 51.81486], [19.43815, 51.81486], [19.43815, 51.81504], [19.4383, 51.81504], [19.4383, 51.81531], [19.43743, 51.81541], [19.43743, 51.8155], [19.43685, 51.8155], [19.43685, 51.81559], [19.43627, 51.81559], [19.43627, 51.81568], [19.43584, 51.81568], [19.43584, 51.81577], [19.4354, 51.81577], [19.4354, 51.81568], [19.43496, 51.81559]]]}",
91-493,False,,,,LODZ,1061011,6875,68,"{""type"": ""Polygon"", ""coordinates"": [[[19.44583, 51.81429], [19.44583, 51.81384], [19.4454, 51.81394], [19.4454, 51.81385], [19.4451, 51.81376], [19.44525, 51.81349], [19.44481, 51.81331], [19.44495, 51.81304], [19.4451, 51.81304], [19.44509, 51.81277], [19.44655, 51.81285], [19.44669, 51.81303], [19.44742, 51.81312], [19.44742, 51.81321], [19.44771, 51.81321], [19.44786, 51.81339], [19.44858, 51.81347], [19.44858, 51.81356], [19.44902, 51.81356], [19.44902, 51.81365], [19.44931, 51.81365], [19.44931, 51.81374], [19.4496, 51.81374], [19.4496, 51.81383], [19.45004, 51.81378], [19.45004, 51.81383], [19.44989, 51.81383], [19.44989, 51.81392], [19.45004, 51.81392], [19.45004, 51.81419], [19.44975, 51.81428], [19.44961, 51.81473], [19.44947, 51.81473], [19.44947, 51.81509], [19.44933, 51.81509], [19.44933, 51.81527], [19.44904, 51.81527], [19.44875, 51.81527], [19.44875, 51.81518], [19.44846, 51.81518], [19.44845, 51.81509], [19.44802, 51.8151], [19.44802, 51.81501], [19.44758, 51.81492], [19.44758, 51.81474], [19.44729, 51.81474], [19.44729, 51.81465], [19.44613, 51.81474], [19.44613, 51.81465], [19.44584, 51.81456], [19.44583, 51.81429]]]}",
91-493,False,,,,LODZ,1061011,6876,16,"{""type"": ""Polygon"", ""coordinates"": [[[19.4477, 51.81204], [19.4477, 51.81213], [19.44741, 51.81213], [19.44727, 51.81231], [19.44669, 51.81231], [19.44654, 51.81249], [19.44625, 51.81249], [19.44625, 51.81213], [19.44596, 51.81214], [19.44596, 51.81205], [19.44567, 51.81196], [19.44567, 51.81187], [19.44581, 51.81187], [19.44581, 51.81151], [19.44624, 51.81141], [19.44639, 51.81123], [19.44711, 51.81132], [19.44726, 51.8115], [19.44755, 51.81141], [19.44755, 51.8115], [19.44769, 51.8115], [19.4477, 51.81177], [19.44755, 51.81177], [19.44755, 51.81204], [19.4477, 51.81204]]]}",
91-030,False,,,,LODZ,1061011,6877,1,"{""type"": ""Polygon"", ""coordinates"": [[[19.41284, 51.79247], [19.41284, 51.79265], [19.41226, 51.7926], [19.41226, 51.79256], [19.41212, 51.79256], [19.41211, 51.79229], [19.41226, 51.79229], [19.41226, 51.79211], [19.4124, 51.79211], [19.41269, 51.79238], [19.41284, 51.79238], [19.41284, 51.79247]]]}",
91-030,False,,,,LODZ,1061011,6878,31,"{""type"": ""Polygon"", ""coordinates"": [[[19.40748, 51.79276], [19.40732, 51.79195], [19.40805, 51.79159], [19.40819, 51.79114], [19.40833, 51.79114], [19.40803, 51.79006], [19.40818, 51.79006], [19.40817, 51.78943], [19.40832, 51.78943], [19.4086, 51.78862], [19.40889, 51.78853], [19.40889, 51.78862], [19.40903, 51.78862], [19.40933, 51.78915], [19.40962, 51.78924], [19.40992, 51.78978], [19.41079, 51.78996], [19.41108, 51.79032], [19.41181, 51.7904], [19.41196, 51.79085], [19.41138, 51.79113], [19.41124, 51.79158], [19.41037, 51.79167], [19.41022, 51.79185], [19.40993, 51.79185], [19.40993, 51.79194], [19.40979, 51.79194], [19.40979, 51.79221], [19.40921, 51.79248], [19.40922, 51.79275], [19.41038, 51.79275], [19.41023, 51.79302], [19.41009, 51.79302], [19.41009, 51.79329], [19.40995, 51.79329], [19.40995, 51.79338], [19.41053, 51.79365], [19.41053, 51.79374], [19.41039, 51.79374], [19.41039, 51.79419], [19.40952, 51.79419], [19.40952, 51.7941], [19.40792, 51.79402], [19.40792, 51.79393], [19.40807, 51.79393], [19.40806, 51.7933], [19.40792, 51.7933], [19.40792, 51.79312], [19.40777, 51.79312], [19.40777, 51.79294], [19.40762, 51.79294], [19.40762, 51.79276], [19.40748, 51.79276]]]}",
93-021,False,,,,LODZ,1061011,6879,2,"{""type"": ""Polygon"", ""coordinates"": [[[19.47312, 51.73144], [19.47311, 51.73092], [19.47384, 51.73099], [19.47384, 51.73117], [19.4737, 51.73117], [19.4737, 51.73126], [19.47355, 51.73126], [19.47341, 51.73144], [19.47312, 51.73144]]]}",
93-021,False,,,,LODZ,1061011,6880,11,"{""type"": ""Polygon"", ""coordinates"": [[[19.47268, 51.73063], [19.47268, 51.73072], [19.47221, 51.73095], [19.4721, 51.73082], [19.47123, 51.73073], [19.47123, 51.73082], [19.47094, 51.73091], [19.47094, 51.73082], [19.4705, 51.73064], [19.47036, 51.73037], [19.46978, 51.73038], [19.46934, 51.73002], [19.46948, 51.73002], [19.46948, 51.72993], [19.46934, 51.72993], [19.46933, 51.72948], [19.4702, 51.72957], [19.47035, 51.72983], [19.47064, 51.72983], [19.47093, 51.7301], [19.47137, 51.7301], [19.47151, 51.73028], [19.47195, 51.73028], [19.4721, 51.73046], [19.47238, 51.73046], [19.47253, 51.73064], [19.47268, 51.73063]]]}",
93-011,False,,,,LODZ,1061011,6881,19,"{""type"": ""Polygon"", ""coordinates"": [[[19.46571, 51.73248], [19.4656, 51.73228], [19.46574, 51.73228], [19.46588, 51.7321], [19.46617, 51.7321], [19.46602, 51.73147], [19.46617, 51.73147], [19.46617, 51.73129], [19.46631, 51.73129], [19.46631, 51.73093], [19.46717, 51.73084], [19.46688, 51.7303], [19.46731, 51.7303], [19.46731, 51.73021], [19.46746, 51.73021], [19.46745, 51.72985], [19.4676, 51.72985], [19.4676, 51.72976], [19.46774, 51.72976], [19.46774, 51.72984], [19.46818, 51.72984], [19.46818, 51.73011], [19.46833, 51.73011], [19.46833, 51.7302], [19.46847, 51.7302], [19.46847, 51.73029], [19.46847, 51.73038], [19.46818, 51.73047], [19.46819, 51.73065], [19.46848, 51.73065], [19.46834, 51.73119], [19.46819, 51.73119], [19.46805, 51.73101], [19.46776, 51.73101], [19.46761, 51.73128], [19.46805, 51.73128], [19.46791, 51.73182], [19.46799, 51.73151], [19.46798, 51.73151], [19.46798, 51.73151], [19.46791, 51.73173], [19.46718, 51.73174], [19.46748, 51.73227], [19.46705, 51.73237], [19.46705, 51.73264], [19.4669, 51.73264], [19.46705, 51.73282], [19.46719, 51.73282], [19.4672, 51.733], [19.46734, 51.73299], [19.46734, 51.73304], [19.4672, 51.73309], [19.46705, 51.73309], [19.46705, 51.733], [19.46676, 51.733], [19.46676, 51.73291], [19.46647, 51.73291], [19.46647, 51.73282], [19.46618, 51.73282], [19.46603, 51.73255], [19.46571, 51.73248]]]}",
91-362,False,,,,LODZ,1061011,6882,4,"{""type"": ""Polygon"", ""coordinates"": [[[19.43039, 51.82263], [19.43024, 51.82263], [19.4301, 51.8229], [19.43003, 51.8229], [19.42937, 51.8229], [19.4288, 51.82335], [19.42851, 51.82335], [19.42851, 51.82326], [19.42807, 51.82326], [19.42807, 51.82308], [19.42821, 51.82308], [19.42821, 51.8229], [19.42836, 51.8229], [19.42836, 51.82272], [19.4285, 51.82272], [19.4285, 51.82209], [19.42864, 51.82209], [19.42864, 51.82191], [19.42907, 51.82191], [19.42908, 51.822], [19.42922, 51.822], [19.42922, 51.82236], [19.43038, 51.82236], [19.43039, 51.82263]]]}",
91-362,False,,,,LODZ,1061011,6883,34,"{""type"": ""Polygon"", ""coordinates"": [[[19.4298, 51.82182], [19.4298, 51.82173], [19.43023, 51.82155], [19.43023, 51.82119], [19.42965, 51.8211], [19.4295, 51.82083], [19.42979, 51.82083], [19.43008, 51.82056], [19.43037, 51.82056], [19.43051, 51.82074], [19.43066, 51.82074], [19.43066, 51.82065], [19.43095, 51.82065], [19.43095, 51.82056], [19.43124, 51.82055], [19.43123, 51.82002], [19.43094, 51.81993], [19.43094, 51.81975], [19.43007, 51.81984], [19.43007, 51.81975], [19.42963, 51.81966], [19.42949, 51.81984], [19.42905, 51.81984], [19.42906, 51.82038], [19.42834, 51.82075], [19.42834, 51.82084], [19.42776, 51.82084], [19.42746, 51.82048], [19.42645, 51.82039], [19.42659, 51.82012], [19.42674, 51.82012], [19.42673, 51.81994], [19.42688, 51.81994], [19.42688, 51.81976], [19.42702, 51.81976], [19.42702, 51.81958], [19.42673, 51.81949], [19.42673, 51.81931], [19.42542, 51.81923], [19.42527, 51.81896], [19.42513, 51.81896], [19.42513, 51.81878], [19.42498, 51.81878], [19.42498, 51.81869], [19.42498, 51.81842], [19.42657, 51.81841], [19.42657, 51.81832], [19.42686, 51.81832], [19.42686, 51.81823], [19.4273, 51.81814], [19.42758, 51.8176], [19.42831, 51.8176], [19.42846, 51.81787], [19.4286, 51.81787], [19.4286, 51.81805], [19.42904, 51.81813], [19.42904, 51.81822], [19.42918, 51.81822], [19.42918, 51.81813], [19.42962, 51.81813], [19.42962, 51.81804], [19.4302, 51.81804], [19.4302, 51.81813], [19.43049, 51.81822], [19.43049, 51.81831], [19.43035, 51.81831], [19.43035, 51.81867], [19.43122, 51.81849], [19.43122, 51.81858], [19.43136, 51.81858], [19.43137, 51.81894], [19.43166, 51.81893], [19.43267, 51.81893], [19.43282, 51.81911], [19.43297, 51.81911], [19.43297, 51.8192], [19.43297, 51.81929], [19.43239, 51.81956], [19.43239, 51.81992], [19.4321, 51.82001], [19.43211, 51.82028], [19.43182, 51.82037], [19.43182, 51.82055], [19.43153, 51.82055], [19.43153, 51.82073], [19.43124, 51.82082], [19.43124, 51.82091], [19.4311, 51.82092], [19.4311, 51.82127], [19.43154, 51.82145], [19.43154, 51.82154], [19.43096, 51.82164], [19.43082, 51.82191], [19.43067, 51.82191], [19.43067, 51.82209], [19.43024, 51.82218], [19.42995, 51.82191], [19.4298, 51.82191], [19.4298, 51.82182]]]}",
93-438,False,,,,LODZ,1061011,6884,15,"{""type"": ""Polygon"", ""coordinates"": [[[19.45777, 51.69607], [19.4577, 51.69598], [19.45625, 51.69589], [19.45625, 51.6958], [19.45581, 51.69571], [19.45581, 51.69526], [19.45566, 51.69526], [19.45551, 51.69446], [19.45566, 51.69446], [19.45594, 51.69418], [19.45652, 51.69409], [19.45652, 51.694], [19.45695, 51.694], [19.45695, 51.69391], [19.45739, 51.69391], [19.45739, 51.69382], [19.45768, 51.69382], [19.45767, 51.69373], [19.4584, 51.69364], [19.4585, 51.69351], [19.45854, 51.69354], [19.45912, 51.69354], [19.45912, 51.69363], [19.46013, 51.69363], [19.46013, 51.69336], [19.46028, 51.69336], [19.46027, 51.69309], [19.46042, 51.69309], [19.46037, 51.6927], [19.46042, 51.69291], [19.46489, 51.69199], [19.46489, 51.69217], [19.46504, 51.69217], [19.46504, 51.69235], [19.46519, 51.69235], [19.46519, 51.69253], [19.46533, 51.69253], [19.46533, 51.69271], [19.46548, 51.69271], [19.46548, 51.69289], [19.46563, 51.69289], [19.46563, 51.69307], [19.46577, 51.69307], [19.46577, 51.69325], [19.46592, 51.69325], [19.46592, 51.69343], [19.46607, 51.69343], [19.46607, 51.69361], [19.46621, 51.6936], [19.46636, 51.69405], [19.46651, 51.69405], [19.46662, 51.69427], [19.46651, 51.69441], [19.46608, 51.6945], [19.46593, 51.69451], [19.46593, 51.6946], [19.46564, 51.6946], [19.46564, 51.69469], [19.46535, 51.69469], [19.46536, 51.69478], [19.46507, 51.69478], [19.46507, 51.69487], [19.4642, 51.69487], [19.4642, 51.69478], [19.46333, 51.69479], [19.46333, 51.6947], [19.46261, 51.6947], [19.4626, 51.69461], [19.46174, 51.69461], [19.46173, 51.69452], [19.46145, 51.69452], [19.46134, 51.69475], [19.46134, 51.69475], [19.46144, 51.69453], [19.4613, 51.69452], [19.46101, 51.69425], [19.46072, 51.69426], [19.46028, 51.6939], [19.46014, 51.6939], [19.45999, 51.69408], [19.45985, 51.69408], [19.45985, 51.69426], [19.45927, 51.69453], [19.45928, 51.69471], [19.4587, 51.69498], [19.4587, 51.69516], [19.45827, 51.69534], [19.45813, 51.69571], [19.45798, 51.69571], [19.45799, 51.69607], [19.45777, 51.69607]]]}",
93-438,False,,,,LODZ,1061011,6885,74,"{""type"": ""Polygon"", ""coordinates"": [[[19.44458, 51.69948], [19.44456, 51.69944], [19.44449, 51.69945], [19.44383, 51.69918], [19.44383, 51.699], [19.44369, 51.699], [19.44354, 51.69873], [19.44296, 51.69873], [19.44296, 51.69882], [19.44253, 51.69882], [19.44253, 51.69891], [19.44209, 51.69891], [19.44195, 51.69909], [19.44166, 51.6991], [19.44166, 51.69919], [19.44036, 51.69928], [19.44036, 51.69937], [19.44007, 51.69937], [19.44007, 51.69946], [19.43978, 51.69946], [19.43965, 51.70009], [19.43936, 51.70009], [19.43936, 51.7], [19.43907, 51.70001], [19.43892, 51.69983], [19.43877, 51.69983], [19.43877, 51.69974], [19.43848, 51.69974], [19.43848, 51.69965], [19.43848, 51.69956], [19.43964, 51.69946], [19.43975, 51.6989], [19.43978, 51.69874], [19.43992, 51.69874], [19.43992, 51.69883], [19.44065, 51.69883], [19.44065, 51.69874], [19.44079, 51.69874], [19.44079, 51.69856], [19.44035, 51.69838], [19.44035, 51.69829], [19.44006, 51.69829], [19.44006, 51.69811], [19.44064, 51.69802], [19.44064, 51.69775], [19.44078, 51.69775], [19.44063, 51.69739], [19.44049, 51.69739], [19.44063, 51.69712], [19.44049, 51.69712], [19.44048, 51.69694], [19.4399, 51.69676], [19.44004, 51.6964], [19.44019, 51.6964], [19.44019, 51.69604], [19.44033, 51.69604], [19.44033, 51.69595], [19.44105, 51.69595], [19.4412, 51.69622], [19.44149, 51.69622], [19.44164, 51.6964], [19.44193, 51.6964], [19.44207, 51.69613], [19.4425, 51.69594], [19.4425, 51.69576], [19.44264, 51.69576], [19.44264, 51.69558], [19.44177, 51.69559], [19.44177, 51.6955], [19.44134, 51.6955], [19.44119, 51.69568], [19.44091, 51.69568], [19.44047, 51.69532], [19.43964, 51.69524], [19.4396, 51.69524], [19.4396, 51.69515], [19.43902, 51.69506], [19.43887, 51.69488], [19.43873, 51.69488], [19.43872, 51.69452], [19.43887, 51.69452], [19.43887, 51.69425], [19.43901, 51.69425], [19.43901, 51.69398], [19.43915, 51.69398], [19.43915, 51.6938], [19.4393, 51.6938], [19.43929, 51.69353], [19.43958, 51.69344], [19.43958, 51.69326], [19.43972, 51.69326], [19.43972, 51.69308], [19.43987, 51.69308], [19.44001, 51.69263], [19.44044, 51.69253], [19.44087, 51.69217], [19.44102, 51.69217], [19.44101, 51.69199], [19.44173, 51.69163], [19.44173, 51.69154], [19.44246, 51.69145], [19.44246, 51.69136], [19.44318, 51.69136], [19.44318, 51.69127], [19.44347, 51.69126], [19.44347, 51.69117], [19.44376, 51.69117], [19.44376, 51.69108], [19.44404, 51.69108], [19.44419, 51.6909], [19.44505, 51.69072], [19.44534, 51.69045], [19.44549, 51.69045], [19.44548, 51.69027], [19.44577, 51.69018], [19.44591, 51.68991], [19.44707, 51.6899], [19.44707, 51.68981], [19.44736, 51.68981], [19.44736, 51.68972], [19.44779, 51.68972], [19.44779, 51.68963], [19.44837, 51.68954], [19.44837, 51.68963], [19.44866, 51.68963], [19.44866, 51.68972], [19.44895, 51.68971], [19.44895, 51.6898], [19.44924, 51.6898], [19.44939, 51.68998], [19.44997, 51.69007], [19.45054, 51.68962], [19.45069, 51.68962], [19.45068, 51.68926], [19.45054, 51.68926], [19.45054, 51.68908], [19.45039, 51.68908], [19.45039, 51.6889], [19.45025, 51.6889], [19.45024, 51.68872], [19.4501, 51.68872], [19.4501, 51.68854], [19.44995, 51.68854], [19.44995, 51.68836], [19.44981, 51.68836], [19.44981, 51.68827], [19.4498, 51.68818], [19.45009, 51.68818], [19.45038, 51.68791], [19.45067, 51.68791], [19.45067, 51.68769], [19.45069, 51.6877], [19.45079, 51.68777], [19.45169, 51.68834], [19.45238, 51.68878], [19.45239, 51.68879], [19.45278, 51.68879], [19.45288, 51.68873], [19.4529, 51.68872], [19.45291, 51.68873], [19.45291, 51.68875], [19.45285, 51.6888], [19.45256, 51.6888], [19.45257, 51.68943], [19.453, 51.68943], [19.453, 51.68934], [19.45329, 51.68934], [19.45329, 51.68925], [19.45445, 51.68933], [19.45488, 51.68888], [19.4556, 51.68888], [19.45589, 51.68915], [19.45575, 51.68942], [19.45546, 51.68942], [19.45546, 51.68951], [19.45517, 51.6896], [19.45515, 51.68969], [19.45474, 51.68969], [19.45474, 51.6896], [19.45459, 51.6896], [19.45459, 51.68969], [19.45286, 51.6897], [19.45286, 51.68997], [19.45315, 51.69006], [19.45345, 51.6906], [19.45359, 51.6906], [19.45374, 51.69073], [19.45359, 51.69069], [19.45359, 51.69078], [19.45287, 51.69114], [19.45186, 51.69114], [19.45186, 51.69105], [19.45171, 51.69105], [19.45171, 51.69051], [19.45156, 51.69051], [19.45156, 51.69033], [19.45127, 51.69034], [19.45127, 51.69042], [19.45084, 51.69052], [19.45084, 51.69061], [19.44997, 51.6907], [19.44984, 51.69151], [19.45027, 51.6916], [19.45027, 51.69169], [19.45071, 51.69187], [19.45071, 51.69205], [19.45086, 51.69205], [19.45086, 51.69223], [19.45115, 51.69231], [19.45115, 51.69249], [19.45129, 51.69249], [19.4513, 51.69267], [19.45159, 51.69276], [19.45159, 51.69294], [19.45159, 51.69321], [19.45145, 51.69321], [19.45145, 51.69339], [19.4513, 51.69339], [19.45131, 51.69357], [19.45116, 51.69357], [19.45116, 51.69375], [19.45102, 51.69375], [19.45102, 51.69393], [19.45087, 51.69393], [19.45102, 51.6942], [19.45088, 51.6942], [19.45088, 51.69438], [19.45073, 51.69438], [19.45074, 51.69456], [19.45059, 51.69456], [19.45059, 51.69474], [19.45045, 51.69475], [19.45045, 51.69493], [19.45031, 51.69493], [19.45031, 51.69511], [19.45016, 51.69511], [19.45016, 51.69529], [19.45002, 51.69529], [19.45002, 51.69547], [19.44988, 51.69547], [19.44974, 51.69592], [19.45032, 51.69592], [19.45032, 51.69601], [19.45075, 51.696], [19.45075, 51.69609], [19.45147, 51.69609], [19.45147, 51.696], [19.45191, 51.696], [19.45191, 51.69591], [19.45292, 51.69582], [19.45306, 51.69536], [19.4532, 51.69536], [19.45335, 51.69518], [19.45378, 51.69518], [19.45393, 51.69545], [19.45407, 51.69545], [19.45407, 51.69554], [19.45451, 51.69572], [19.45451, 51.6959], [19.4548, 51.69599], [19.45466, 51.69662], [19.45452, 51.69662], [19.45452, 51.69698], [19.45438, 51.69698], [19.45438, 51.69743], [19.45453, 51.69743], [19.45453, 51.69761], [19.45463, 51.69761], [19.45468, 51.6977], [19.45424, 51.69779], [19.45424, 51.6977], [19.45366, 51.6977], [19.45366, 51.69761], [19.45192, 51.69744], [19.45178, 51.69726], [19.45192, 51.69726], [19.45206, 51.69681], [19.45163, 51.69672], [19.45162, 51.69663], [19.45119, 51.69663], [19.45119, 51.69672], [19.4509, 51.69681], [19.4509, 51.69699], [19.45047, 51.69717], [19.45048, 51.69744], [19.45076, 51.69744], [19.45077, 51.69753], [19.45106, 51.69762], [19.45107, 51.6987], [19.44918, 51.69844], [19.4486, 51.69799], [19.44729, 51.69782], [19.44715, 51.69827], [19.44701, 51.69827], [19.44701, 51.69872], [19.44542, 51.69872], [19.44528, 51.69935], [19.44471, 51.69944], [19.44471, 51.69953], [19.44458, 51.69948]]]}",
